Instance,Terminal,Layer,X location,Y location,Voltage
ANTENNA_fanout1926_A,VPWR,li1,109.4800,677.2800,1.799987
ANTENNA__21720__A,VPWR,li1,98.9000,612.0000,1.799891
ANTENNA__16540__A,VPWR,li1,108.5600,584.8000,1.799832
ANTENNA__19863__A,VPWR,li1,108.5600,595.6800,1.799868
ANTENNA_fanout1927_X,VPWR,li1,115.0000,677.2800,1.799987
ANTENNA__20257__A,VPWR,li1,86.4800,606.5600,1.799910
ANTENNA__19399__A,VPWR,li1,79.5800,601.1200,1.799944
ANTENNA__20128__A1,VPWR,li1,82.3400,595.6800,1.799886
ANTENNA__19730__A,VPWR,li1,90.6200,595.6800,1.799879
ANTENNA__21455__A,VPWR,li1,118.2200,666.4000,1.799893
ANTENNA__18733__A,VPWR,li1,105.8000,666.4000,1.799894
ANTENNA__19464__A,VPWR,li1,103.0400,671.8400,1.799965
ANTENNA__17005__A,VPWR,li1,107.6400,655.5200,1.799923
ANTENNA__17136__A,VPWR,li1,100.7400,590.2400,1.799913
ANTENNA__22283__A,VPWR,li1,107.1800,612.0000,1.799892
ANTENNA_fanout1926_X,VPWR,li1,104.8800,677.2800,1.799987
ANTENNA_fanout1924_A,VPWR,li1,97.0600,552.1600,1.799893
ANTENNA__20392__A,VPWR,li1,23.0000,546.7200,1.799966
ANTENNA__21522__A,VPWR,li1,30.3600,546.7200,1.799939
ANTENNA__14635__A,VPWR,li1,102.5800,541.2800,1.799899
ANTENNA__21054__A,VPWR,li1,122.8200,514.0800,1.799868
ANTENNA__20524__A,VPWR,li1,113.1600,519.5200,1.799893
ANTENNA__20323__A,VPWR,li1,118.2200,514.0800,1.799865
ANTENNA__20923__A,VPWR,li1,109.4800,524.9600,1.799953
ANTENNA__14877__A,VPWR,li1,101.6600,535.8400,1.799838
ANTENNA__15076__A,VPWR,li1,113.6200,546.7200,1.799866
ANTENNA_fanout1925_X,VPWR,li1,122.3600,541.2800,1.799902
ANTENNA__18602__A,VPWR,li1,36.8000,497.7600,1.799947
ANTENNA__22349__A,VPWR,li1,35.8800,497.7600,1.799947
ANTENNA__19530__A,VPWR,li1,34.9600,503.2000,1.799953
ANTENNA__20725__A,VPWR,li1,30.8200,530.4000,1.799972
ANTENNA__22217__A,VPWR,li1,35.8800,541.2800,1.799959
ANTENNA__20459__A,VPWR,li1,85.5600,519.5200,1.799895
ANTENNA__18667__A,VPWR,li1,94.3000,552.1600,1.799894
ANTENNA__22414__A,VPWR,li1,17.9400,557.6000,1.799970
ANTENNA__21788__A1,VPWR,li1,51.0600,552.1600,1.799937
ANTENNA__21985__A,VPWR,li1,45.0800,546.7200,1.799908
ANTENNA_fanout1924_X,VPWR,li1,89.2400,546.7200,1.799858
ANTENNA__18933__A,VPWR,li1,39.5600,492.3200,1.799951
ANTENNA__18802__A,VPWR,li1,28.0600,454.2400,1.799953
ANTENNA__19130__A,VPWR,li1,23.4600,448.8000,1.799979
ANTENNA__21188__A,VPWR,li1,38.1800,454.2400,1.799926
ANTENNA__19597__A,VPWR,li1,69.4600,448.8000,1.799925
ANTENNA__19197__A,VPWR,li1,77.2800,437.9200,1.799906
ANTENNA__20192__A,VPWR,li1,64.4000,443.3600,1.799929
ANTENNA__17900__A,VPWR,li1,112.2400,470.5600,1.799736
ANTENNA__18036__A,VPWR,li1,122.3600,470.5600,1.799760
ANTENNA__15540__A,VPWR,li1,135.2400,443.3600,1.799938
ANTENNA_fanout1922_X,VPWR,li1,123.7400,465.1200,1.799861
ANTENNA__18871__A1,VPWR,li1,216.6600,535.8400,1.799855
ANTENNA__19997__A0,VPWR,li1,198.2600,503.2000,1.799899
ANTENNA__18485__A1,VPWR,li1,195.9600,508.6400,1.799912
ANTENNA__22101__A1,VPWR,li1,238.2800,503.2000,1.799858
ANTENNA__14519__A1,VPWR,li1,219.4200,492.3200,1.799923
ANTENNA__15676__A0,VPWR,li1,217.1200,486.8800,1.799843
ANTENNA__16808__A0,VPWR,li1,222.6400,481.4400,1.799892
ANTENNA_fanout1921_X,VPWR,li1,200.1000,508.6400,1.799906
ANTENNA__18237__A0,VPWR,li1,148.5800,486.8800,1.799905
ANTENNA__17570__A0,VPWR,li1,165.1400,503.2000,1.799944
ANTENNA__19799__A,VPWR,li1,161.0000,514.0800,1.799895
ANTENNA__20593__A1,VPWR,li1,151.3400,497.7600,1.799888
ANTENNA__18434__A0,VPWR,li1,148.1200,514.0800,1.799883
ANTENNA__20792__A0,VPWR,li1,138.0000,486.8800,1.799891
ANTENNA__16940__A0,VPWR,li1,173.8800,530.4000,1.799961
ANTENNA__18303__A0,VPWR,li1,235.9800,546.7200,1.799781
ANTENNA__19334__A0,VPWR,li1,229.0800,514.0800,1.799781
ANTENNA__16742__A0,VPWR,li1,178.9400,524.9600,1.799965
ANTENNA_fanout1920_X,VPWR,li1,155.0200,481.4400,1.799856
ANTENNA__18537__A0,VPWR,li1,160.0800,476.0000,1.799949
ANTENNA__15146__A0,VPWR,li1,169.7400,481.4400,1.799910
ANTENNA__19001__A1,VPWR,li1,128.8000,470.5600,1.799780
ANTENNA__15741__A0,VPWR,li1,141.2200,421.6000,1.799851
ANTENNA__16006__A0,VPWR,li1,147.2000,459.6800,1.799883
ANTENNA__17505__A0,VPWR,li1,166.5200,448.8000,1.799953
ANTENNA__18171__A0,VPWR,li1,172.5000,427.0400,1.799945
ANTENNA__21855__A0,VPWR,li1,155.0200,448.8000,1.799943
ANTENNA__16874__A0,VPWR,li1,180.7800,416.1600,1.799947
ANTENNA__16072__A0,VPWR,li1,173.8800,437.9200,1.799970
ANTENNA_fanout1918_X,VPWR,li1,140.3000,421.6000,1.799847
ANTENNA__19132__A,VPWR,li1,122.8200,410.7200,1.799814
ANTENNA__21524__A,VPWR,li1,115.9200,416.1600,1.799889
ANTENNA__18038__A,VPWR,li1,121.9000,443.3600,1.799933
ANTENNA__22482__A,VPWR,li1,16.5600,448.8000,1.799977
ANTENNA_fanout1916_A,VPWR,li1,146.7400,486.8800,1.799902
ANTENNA_fanout1908_A,VPWR,li1,135.2400,437.9200,1.799916
ANTENNA_fanout1910_A,VPWR,li1,198.7200,448.8000,1.799924
ANTENNA_fanout1909_A,VPWR,li1,195.5000,443.3600,1.799952
ANTENNA_fanout1917_X,VPWR,li1,16.1000,454.2400,1.799969
ANTENNA_fanout1912_A,VPWR,li1,146.7400,476.0000,1.799935
ANTENNA__19932__A,VPWR,li1,192.7400,514.0800,1.799833
ANTENNA_fanout1911_A,VPWR,li1,143.9800,524.9600,1.799957
ANTENNA_fanout1915_A,VPWR,li1,199.6400,486.8800,1.799865
ANTENNA_fanout1914_A,VPWR,li1,201.4800,524.9600,1.799932
ANTENNA_fanout1916_X,VPWR,li1,154.1000,486.8800,1.799913
ANTENNA__14470__A,VPWR,li1,247.9400,421.6000,1.799757
ANTENNA__15873__A,VPWR,li1,222.6400,416.1600,1.799868
ANTENNA__16475__A,VPWR,li1,228.6200,410.7200,1.799872
ANTENNA__17768__A,VPWR,li1,243.8000,410.7200,1.799860
ANTENNA__15476__A,VPWR,li1,247.4800,416.1600,1.799839
ANTENNA__14571__A,VPWR,li1,239.2000,416.1600,1.799845
ANTENNA__20325__A,VPWR,li1,203.3200,421.6000,1.799823
ANTENNA__21389__A,VPWR,li1,197.3400,437.9200,1.799946
ANTENNA__15609__A,VPWR,li1,197.8000,443.3600,1.799950
ANTENNA__15344__A,VPWR,li1,206.5400,459.6800,1.799802
ANTENNA_fanout1909_X,VPWR,li1,198.2600,443.3600,1.799950
ANTENNA__21190__A,VPWR,li1,135.7000,476.0000,1.799930
ANTENNA__19599__A,VPWR,li1,156.4000,443.3600,1.799954
ANTENNA__21987__A,VPWR,li1,145.3600,443.3600,1.799945
ANTENNA__14405__A,VPWR,li1,141.6800,470.5600,1.799821
ANTENNA__16542__A,VPWR,li1,145.8200,486.8800,1.799902
ANTENNA__14812__A,VPWR,li1,151.3400,459.6800,1.799886
ANTENNA__17902__A,VPWR,li1,150.8800,465.1200,1.799898
ANTENNA__18935__A,VPWR,li1,145.3600,470.5600,1.799833
ANTENNA__18104__A,VPWR,li1,159.6200,459.6800,1.799896
ANTENNA__14946__A,VPWR,li1,185.3800,465.1200,1.799918
ANTENNA_fanout1907_X,VPWR,li1,149.5000,448.8000,1.799936
ANTENNA__14520__A1,VPWR,li1,567.6400,301.9200,1.799901
ANTENNA__15214__A0,VPWR,li1,585.5800,307.3600,1.799737
ANTENNA__19269__A,VPWR,li1,500.9400,111.5200,1.799928
ANTENNA__21324__A,VPWR,li1,506.4600,95.2000,1.799879
ANTENNA__18173__A0,VPWR,li1,512.9000,46.2400,1.799916
ANTENNA__20663__A0,VPWR,li1,517.5000,100.6400,1.799896
ANTENNA__21258__A0,VPWR,li1,520.2600,95.2000,1.799850
ANTENNA__18239__A0,VPWR,li1,504.6200,573.9200,1.799864
ANTENNA__17703__A0,VPWR,li1,491.2800,579.3600,1.799955
ANTENNA_fanout1904_A,VPWR,li1,621.4600,399.8400,1.799968
ANTENNA_fanout1905_X,VPWR,li1,622.3800,399.8400,1.799968
ANTENNA__22102__A1,VPWR,li1,615.9400,394.4000,1.799936
ANTENNA__21857__A0,VPWR,li1,619.1600,334.5600,1.799974
ANTENNA__18305__A0,VPWR,li1,616.4000,361.7600,1.799939
ANTENNA__15148__A0,VPWR,li1,586.9600,350.8800,1.799905
ANTENNA__19801__A,VPWR,li1,586.0400,350.8800,1.799905
ANTENNA__17187__A1,VPWR,li1,571.3200,356.3200,1.799946
ANTENNA__16810__A0,VPWR,li1,604.9000,367.2000,1.799914
ANTENNA__16008__A0,VPWR,li1,500.0200,568.4800,1.799934
ANTENNA__19999__A0,VPWR,li1,508.7600,568.4800,1.799921
ANTENNA__19668__A,VPWR,li1,519.3400,552.1600,1.799854
ANTENNA_fanout1904_X,VPWR,li1,623.3000,399.8400,1.799970
ANTENNA__15678__A0,VPWR,li1,107.6400,57.1200,1.799922
ANTENNA__15743__A0,VPWR,li1,50.6000,46.2400,1.799921
ANTENNA__16074__A0,VPWR,li1,95.2200,57.1200,1.799921
ANTENNA__17507__A0,VPWR,li1,94.3000,68.0000,1.799884
ANTENNA__17572__A0,VPWR,li1,107.6400,68.0000,1.799881
ANTENNA_fanout1902_A,VPWR,li1,27.1400,486.8800,1.799961
ANTENNA__18539__A0,VPWR,li1,115.0000,476.0000,1.799925
ANTENNA__18873__A1,VPWR,li1,121.4400,492.3200,1.799938
ANTENNA_fanout1903_X,VPWR,li1,28.9800,486.8800,1.799956
ANTENNA__18436__A0,VPWR,li1,33.1200,470.5600,1.799879
ANTENNA__20595__A1,VPWR,li1,92.0000,481.4400,1.799823
ANTENNA__20794__A0,VPWR,li1,26.2200,481.4400,1.799956
ANTENNA__20993__A0,VPWR,li1,92.0000,497.7600,1.799870
ANTENNA__16744__A0,VPWR,li1,48.7600,546.7200,1.799903
ANTENNA__16876__A0,VPWR,li1,43.7000,563.0400,1.799923
ANTENNA__16942__A0,VPWR,li1,57.0400,557.6000,1.799890
ANTENNA__18486__A1,VPWR,li1,60.2600,541.2800,1.799925
ANTENNA__19003__A1,VPWR,li1,104.4200,492.3200,1.799937
ANTENNA__19336__A0,VPWR,li1,108.5600,486.8800,1.799869
ANTENNA_fanout1902_X,VPWR,li1,26.2200,486.8800,1.799961
ANTENNA_fanout1894_A,VPWR,li1,7.8200,465.1200,1.799949
ANTENNA__22484__A,VPWR,li1,10.5800,410.7200,1.799958
ANTENNA__16209__A,VPWR,li1,139.3800,35.3600,1.799975
ANTENNA_fanout1890_A,VPWR,li1,52.4400,73.4400,1.799928
ANTENNA_fanout1900_A,VPWR,li1,605.3600,388.9600,1.799910
ANTENNA__14705__A,VPWR,li1,577.7600,312.8000,1.799880
ANTENNA_fanout1895_A,VPWR,li1,500.9400,116.9600,1.799955
ANTENNA__17305__A,VPWR,li1,527.6200,122.4000,1.799921
ANTENNA_fanout1901_X,VPWR,li1,18.8600,421.6000,1.799967
ANTENNA_fanout1898_A,VPWR,li1,583.2800,361.7600,1.799895
ANTENNA__22154__A,VPWR,li1,621.0000,383.5200,1.799964
ANTENNA__15875__A,VPWR,li1,601.6800,388.9600,1.799905
ANTENNA__16275__A,VPWR,li1,609.0400,388.9600,1.799914
ANTENNA_fanout1899_A,VPWR,li1,485.3000,573.9200,1.799934
ANTENNA__21658__A,VPWR,li1,526.7000,590.2400,1.799938
ANTENNA_fanout1900_X,VPWR,li1,606.2800,388.9600,1.799910
ANTENNA__15346__A,VPWR,li1,577.3000,356.3200,1.799949
ANTENNA__15280__A,VPWR,li1,584.6600,361.7600,1.799897
ANTENNA__16408__A,VPWR,li1,572.2400,318.2400,1.799898
ANTENNA_fanout1897_A,VPWR,li1,590.6400,367.2000,1.799903
ANTENNA_fanout1896_A,VPWR,li1,626.5200,372.6400,1.799950
ANTENNA_fanout1898_X,VPWR,li1,582.3600,361.7600,1.799895
ANTENNA__16610__A,VPWR,li1,507.3800,40.8000,1.799966
ANTENNA__18106__A,VPWR,li1,523.4800,35.3600,1.799958
ANTENNA__18371__A,VPWR,li1,516.1200,40.8000,1.799964
ANTENNA__21391__A,VPWR,li1,523.4800,106.0800,1.799906
ANTENNA__19069__A,VPWR,li1,506.0000,116.9600,1.799950
ANTENNA__15014__A,VPWR,li1,517.9600,116.9600,1.799943
ANTENNA__20860__A,VPWR,li1,508.7600,116.9600,1.799947
ANTENNA__21123__A,VPWR,li1,519.8000,106.0800,1.799909
ANTENNA__14573__A,VPWR,li1,532.6800,111.5200,1.799876
ANTENNA__16677__A,VPWR,li1,523.4800,111.5200,1.799889
ANTENNA_fanout1895_X,VPWR,li1,506.9200,116.9600,1.799949
ANTENNA_fanout1893_A,VPWR,li1,8.7400,465.1200,1.799949
ANTENNA__19734__A,VPWR,li1,57.9600,524.9600,1.799965
ANTENNA__20327__A,VPWR,li1,86.4800,514.0800,1.799882
ANTENNA__21459__A,VPWR,li1,122.8200,486.8800,1.799878
ANTENNA__18737__A,VPWR,li1,130.6400,481.4400,1.799816
ANTENNA__20528__A,VPWR,li1,112.7000,481.4400,1.799809
ANTENNA__20927__A,VPWR,li1,92.9200,497.7600,1.799869
ANTENNA__19468__A,VPWR,li1,111.7800,497.7600,1.799864
ANTENNA__18671__A,VPWR,li1,88.7800,492.3200,1.799937
ANTENNA__20463__A,VPWR,li1,92.4600,503.2000,1.799929
ANTENNA_fanout1894_X,VPWR,li1,13.3400,459.6800,1.799974
ANTENNA_fanout1892_A,VPWR,li1,16.5600,476.0000,1.799986
ANTENNA__20261__A,VPWR,li1,28.0600,524.9600,1.799984
ANTENNA__19867__A,VPWR,li1,34.0400,535.8400,1.799934
ANTENNA__22287__A,VPWR,li1,56.1200,524.9600,1.799966
ANTENNA__20132__A1,VPWR,li1,45.5400,535.8400,1.799903
ANTENNA__14881__A,VPWR,li1,68.0800,530.4000,1.799929
ANTENNA__19403__A,VPWR,li1,57.9600,541.2800,1.799928
ANTENNA__14639__A,VPWR,li1,76.3600,535.8400,1.799846
ANTENNA__16544__A,VPWR,li1,74.0600,541.2800,1.799912
ANTENNA__15080__A,VPWR,li1,54.2800,546.7200,1.799896
ANTENNA_fanout1893_X,VPWR,li1,18.4000,465.1200,1.799950
ANTENNA_fanout1891_A,VPWR,li1,12.8800,465.1200,1.799949
ANTENNA__22418__A,VPWR,li1,21.1600,492.3200,1.799974
ANTENNA__20396__A,VPWR,li1,19.3200,492.3200,1.799974
ANTENNA__20729__A,VPWR,li1,14.2600,503.2000,1.799978
ANTENNA__22221__A,VPWR,li1,21.1600,508.6400,1.799973
ANTENNA__21989__A,VPWR,li1,57.9600,481.4400,1.799878
ANTENNA__17009__A,VPWR,li1,80.0400,481.4400,1.799840
ANTENNA__17140__A,VPWR,li1,79.5800,492.3200,1.799938
ANTENNA__21058__A,VPWR,li1,75.4400,524.9600,1.799957
ANTENNA_fanout1892_X,VPWR,li1,23.0000,476.0000,1.799985
ANTENNA__18606__A,VPWR,li1,12.4200,492.3200,1.799974
ANTENNA__18937__A,VPWR,li1,10.1200,481.4400,1.799963
ANTENNA__21192__A,VPWR,li1,29.9000,486.8800,1.799952
ANTENNA__18806__A,VPWR,li1,21.6200,459.6800,1.799975
ANTENNA__19134__A,VPWR,li1,11.9600,459.6800,1.799974
ANTENNA__22353__A,VPWR,li1,16.5600,481.4400,1.799964
ANTENNA__21792__A1,VPWR,li1,39.5600,465.1200,1.799914
ANTENNA__21526__A,VPWR,li1,41.8600,481.4400,1.799911
ANTENNA__19534__A,VPWR,li1,27.1400,476.0000,1.799982
ANTENNA__21724__A,VPWR,li1,39.1000,524.9600,1.799974
ANTENNA_fanout1891_X,VPWR,li1,9.6600,465.1200,1.799949
ANTENNA__19201__A,VPWR,li1,56.1200,62.5600,1.799913
ANTENNA__19601__A,VPWR,li1,51.9800,40.8000,1.799872
ANTENNA__20196__A,VPWR,li1,51.0600,57.1200,1.799948
ANTENNA__15611__A,VPWR,li1,90.1600,35.3600,1.799979
ANTENNA__17970__A,VPWR,li1,94.7600,35.3600,1.799978
ANTENNA__17373__A,VPWR,li1,141.6800,46.2400,1.799892
ANTENNA__17440__A,VPWR,li1,149.9600,35.3600,1.799975
ANTENNA__17904__A,VPWR,li1,109.4800,40.8000,1.799773
ANTENNA__18040__A,VPWR,li1,113.1600,35.3600,1.799976
ANTENNA__15544__A,VPWR,li1,145.3600,35.3600,1.799975
ANTENNA_fanout1890_X,VPWR,li1,56.5800,68.0000,1.799918
ANTENNA__21260__A0,VPWR,li1,465.5200,46.2400,1.799907
ANTENNA__21326__A,VPWR,li1,459.0800,62.5600,1.799954
ANTENNA__18175__A0,VPWR,li1,470.1200,40.8000,1.799949
ANTENNA__19271__A,VPWR,li1,469.2000,57.1200,1.799952
ANTENNA_fanout1888_A,VPWR,li1,471.5000,285.6000,1.799930
ANTENNA_fanout1889_X,VPWR,li1,480.7000,285.6000,1.799946
ANTENNA__20665__A0,VPWR,li1,479.3200,68.0000,1.799963
ANTENNA__18307__A0,VPWR,li1,615.4800,160.4800,1.799959
ANTENNA_fanout1887_A,VPWR,li1,481.6200,285.6000,1.799946
ANTENNA__14521__A1,VPWR,li1,573.1600,274.7200,1.799922
ANTENNA__17188__A1,VPWR,li1,566.2600,258.4000,1.799898
ANTENNA__22103__A1,VPWR,li1,603.9800,171.3600,1.799914
ANTENNA_fanout1888_X,VPWR,li1,479.7800,285.6000,1.799943
ANTENNA__16010__A0,VPWR,li1,488.5200,291.0400,1.799913
ANTENNA__17705__A0,VPWR,li1,477.4800,280.1600,1.799953
ANTENNA__18241__A0,VPWR,li1,482.5400,247.5200,1.799939
ANTENNA__19670__A,VPWR,li1,504.1600,280.1600,1.799941
ANTENNA__20001__A0,VPWR,li1,506.4600,258.4000,1.799928
ANTENNA__19803__A,VPWR,li1,488.9800,269.2800,1.799955
ANTENNA__15216__A0,VPWR,li1,590.6400,247.5200,1.799889
ANTENNA__21859__A0,VPWR,li1,613.6400,176.8000,1.799893
ANTENNA__15150__A0,VPWR,li1,575.4600,247.5200,1.799866
ANTENNA__16812__A0,VPWR,li1,576.3800,258.4000,1.799900
ANTENNA_fanout1887_X,VPWR,li1,480.7000,285.6000,1.799946
ANTENNA__15680__A0,VPWR,li1,120.5200,95.2000,1.799877
ANTENNA__15745__A0,VPWR,li1,129.2600,106.0800,1.799942
ANTENNA__16076__A0,VPWR,li1,120.9800,100.6400,1.799862
ANTENNA__17509__A0,VPWR,li1,112.2400,95.2000,1.799880
ANTENNA__17574__A0,VPWR,li1,114.5400,89.7600,1.799910
ANTENNA_fanout1885_A,VPWR,li1,28.0600,263.8400,1.799925
ANTENNA__19338__A0,VPWR,li1,106.7200,285.6000,1.799918
ANTENNA__19005__A1,VPWR,li1,97.5200,291.0400,1.799817
ANTENNA_fanout1886_X,VPWR,li1,32.2000,263.8400,1.799911
ANTENNA__18438__A0,VPWR,li1,31.2800,220.3200,1.799966
ANTENNA__20995__A0,VPWR,li1,69.9200,269.2800,1.799942
ANTENNA__16746__A0,VPWR,li1,45.5400,285.6000,1.799957
ANTENNA__16878__A0,VPWR,li1,51.5200,291.0400,1.799865
ANTENNA__16944__A0,VPWR,li1,63.9400,280.1600,1.799879
ANTENNA__18487__A1,VPWR,li1,60.2600,291.0400,1.799853
ANTENNA__20597__A1,VPWR,li1,88.7800,291.0400,1.799821
ANTENNA__20796__A0,VPWR,li1,32.2000,258.4000,1.799944
ANTENNA__18875__A1,VPWR,li1,104.4200,247.5200,1.799900
ANTENNA__18541__A0,VPWR,li1,102.5800,269.2800,1.799925
ANTENNA_fanout1885_X,VPWR,li1,18.8600,263.8400,1.799948
ANTENNA__17442__A,VPWR,li1,131.5600,106.0800,1.799943
ANTENNA_fanout1873_A,VPWR,li1,108.1000,111.5200,1.799872
ANTENNA_fanout1877_A,VPWR,li1,12.4200,274.7200,1.799977
ANTENNA_fanout1883_A,VPWR,li1,473.8000,274.7200,1.799946
ANTENNA_fanout1879_A,VPWR,li1,477.0200,269.2800,1.799946
ANTENNA_fanout1884_X,VPWR,li1,24.3800,274.7200,1.799975
ANTENNA__16277__A,VPWR,li1,606.7400,155.0400,1.799849
ANTENNA__15877__A,VPWR,li1,600.7600,160.4800,1.799944
ANTENNA__15811__A,VPWR,li1,619.6200,155.0400,1.799896
ANTENNA__17839__A,VPWR,li1,622.3800,149.6000,1.799965
ANTENNA__17772__A,VPWR,li1,622.8400,165.9200,1.799965
ANTENNA_fanout1882_A,VPWR,li1,483.0000,274.7200,1.799959
ANTENNA_fanout1883_X,VPWR,li1,483.9200,274.7200,1.799959
ANTENNA__17972__A,VPWR,li1,481.6200,242.0800,1.799929
ANTENNA__15943__A,VPWR,li1,481.1600,280.1600,1.799963
ANTENNA__16143__A,VPWR,li1,490.8200,280.1600,1.799953
ANTENNA__17640__A,VPWR,li1,494.0400,242.0800,1.799881
ANTENNA__20068__A,VPWR,li1,494.9600,269.2800,1.799949
ANTENNA__21660__A,VPWR,li1,480.2400,269.2800,1.799956
ANTENNA__16410__A,VPWR,li1,492.2000,269.2800,1.799953
ANTENNA__15414__A,VPWR,li1,557.0600,252.9600,1.799860
ANTENNA_fanout1881_A,VPWR,li1,572.7000,269.2800,1.799911
ANTENNA_fanout1880_A,VPWR,li1,561.6600,263.8400,1.799869
ANTENNA_fanout1882_X,VPWR,li1,484.8400,274.7200,1.799956
ANTENNA__14273__A,VPWR,li1,623.7600,176.8000,1.799924
ANTENNA__14950__A,VPWR,li1,633.4200,176.8000,1.799954
ANTENNA__14207__A,VPWR,li1,625.6000,182.2400,1.799963
ANTENNA__21925__A,VPWR,li1,602.1400,182.2400,1.799936
ANTENNA__14119__B,VPWR,li1,622.8400,193.1200,1.799954
ANTENNA__22057__A,VPWR,li1,612.2600,187.6800,1.799960
ANTENNA__22156__A,VPWR,li1,610.8800,171.3600,1.799922
ANTENNA__17077__A,VPWR,li1,587.8800,252.9600,1.799863
ANTENNA__17242__A,VPWR,li1,597.0800,258.4000,1.799911
ANTENNA__14474__A,VPWR,li1,556.1400,258.4000,1.799898
ANTENNA_fanout1880_X,VPWR,li1,565.3400,263.8400,1.799873
ANTENNA__20862__A,VPWR,li1,465.9800,68.0000,1.799942
ANTENNA_fanout1878_A,VPWR,li1,462.3000,95.2000,1.799889
ANTENNA__18042__A,VPWR,li1,470.1200,242.0800,1.799899
ANTENNA__19936__A,VPWR,li1,477.4800,263.8400,1.799922
ANTENNA__21594__A,VPWR,li1,472.4200,274.7200,1.799946
ANTENNA_fanout1879_X,VPWR,li1,479.7800,269.2800,1.799956
ANTENNA_fanout1875_A,VPWR,li1,13.8000,274.7200,1.799978
ANTENNA_fanout1876_A,VPWR,li1,62.5600,280.1600,1.799882
ANTENNA__19736__A,VPWR,li1,58.8800,301.9200,1.799911
ANTENNA__21794__A1,VPWR,li1,34.9600,214.8800,1.799952
ANTENNA__18739__A,VPWR,li1,102.5800,263.8400,1.799777
ANTENNA__21461__A,VPWR,li1,104.8800,263.8400,1.799776
ANTENNA__20329__A,VPWR,li1,97.0600,280.1600,1.799873
ANTENNA__19470__A,VPWR,li1,102.5800,247.5200,1.799900
ANTENNA__18673__A,VPWR,li1,86.4800,285.6000,1.799922
ANTENNA__20530__A,VPWR,li1,88.7800,269.2800,1.799931
ANTENNA_fanout1877_X,VPWR,li1,17.9400,280.1600,1.799964
ANTENNA__18608__A,VPWR,li1,11.5000,242.0800,1.799951
ANTENNA__18939__A,VPWR,li1,15.6400,242.0800,1.799951
ANTENNA__19536__A,VPWR,li1,30.3600,247.5200,1.799970
ANTENNA__22355__A,VPWR,li1,19.3200,247.5200,1.799980
ANTENNA__22486__A,VPWR,li1,10.5800,252.9600,1.799978
ANTENNA__21528__A,VPWR,li1,27.1400,252.9600,1.799966
ANTENNA_fanout1874_A,VPWR,li1,11.9600,269.2800,1.799981
ANTENNA__21726__A,VPWR,li1,32.6600,296.4800,1.799970
ANTENNA__20134__A1,VPWR,li1,40.9400,301.9200,1.799938
ANTENNA__21991__A,VPWR,li1,34.5000,274.7200,1.799962
ANTENNA_fanout1875_X,VPWR,li1,17.0200,280.1600,1.799963
ANTENNA_fanout1871_A,VPWR,li1,577.3000,497.7600,1.799801
ANTENNA_fanout1870_A,VPWR,li1,519.3400,492.3200,1.799908
ANTENNA__16012__A0,VPWR,li1,463.6800,584.8000,1.799907
ANTENNA__17707__A0,VPWR,li1,464.1400,601.1200,1.799949
ANTENNA__22104__A1,VPWR,li1,610.4200,546.7200,1.799922
ANTENNA__21861__A0,VPWR,li1,609.9600,557.6000,1.799937
ANTENNA__18309__A0,VPWR,li1,612.7200,535.8400,1.799910
ANTENNA_fanout1872_X,VPWR,li1,465.9800,606.5600,1.799958
ANTENNA__16814__A0,VPWR,li1,569.9400,416.1600,1.799821
ANTENNA__15218__A0,VPWR,li1,584.2000,481.4400,1.799918
ANTENNA__14522__A1,VPWR,li1,584.6600,492.3200,1.799919
ANTENNA__15152__A0,VPWR,li1,582.8200,388.9600,1.799890
ANTENNA__17189__A1,VPWR,li1,557.0600,410.7200,1.799840
ANTENNA_fanout1871_X,VPWR,li1,578.2200,497.7600,1.799805
ANTENNA__19340__A0,VPWR,li1,520.7200,394.4000,1.799902
ANTENNA__21328__A,VPWR,li1,504.6200,410.7200,1.799907
ANTENNA__19273__A,VPWR,li1,494.0400,383.5200,1.799948
ANTENNA__20667__A0,VPWR,li1,515.6600,410.7200,1.799890
ANTENNA__21262__A0,VPWR,li1,505.5400,372.6400,1.799877
ANTENNA__19672__A,VPWR,li1,531.3000,378.0800,1.799887
ANTENNA__18543__A0,VPWR,li1,525.3200,378.0800,1.799889
ANTENNA__19007__A1,VPWR,li1,513.3600,481.4400,1.799933
ANTENNA__20997__A0,VPWR,li1,515.2000,481.4400,1.799932
ANTENNA__18177__A0,VPWR,li1,481.1600,383.5200,1.799958
ANTENNA_fanout1870_X,VPWR,li1,522.1000,492.3200,1.799906
ANTENNA__18488__A1,VPWR,li1,303.1400,617.4400,1.799863
ANTENNA__18877__A1,VPWR,li1,376.7400,655.5200,1.799854
ANTENNA__18243__A0,VPWR,li1,442.5200,601.1200,1.799910
ANTENNA__20003__A0,VPWR,li1,446.6600,650.0800,1.799937
ANTENNA__20599__A1,VPWR,li1,422.2800,650.0800,1.799924
ANTENNA__19805__A,VPWR,li1,453.1000,633.7600,1.799944
ANTENNA_fanout1869_X,VPWR,li1,384.5600,655.5200,1.799845
ANTENNA__20798__A0,VPWR,li1,317.8600,448.8000,1.799942
ANTENNA__15682__A0,VPWR,li1,316.9400,432.4800,1.799922
ANTENNA__15747__A0,VPWR,li1,303.6000,448.8000,1.799915
ANTENNA__16078__A0,VPWR,li1,328.4400,437.9200,1.799963
